BC,SVC,KNC,NC,GPC,DTC,NNC,ExTC1,ExTC2
0.00025659329358071654,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.07221732123949653,0.0,0.0
0.000600458702124193,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.08111366546078681,0.0,0.0
0.000405697491587265,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.05173539876871176,0.0,0.0
0.00012743882018425863,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.06533907000745387,0.0,0.0
0.00015616393005538296,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04181840211006765,0.0,0.0
0.0003585630797327512,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.055207896209022195,0.0,0.0
0.0002719495444416706,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04667905147220354,0.0,0.0
0.0002668686948621233,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.03586911863754091,0.0,0.0
0.0007113750264950604,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.065477747553069,0.0,0.0
0.00026237768032783774,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04874561944077625,0.0,0.0
0.0003203732069829479,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.0853472468022173,0.0,0.0
0.00029366362821369287,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.07220101177286453,0.0,0.0
0.00021534005381959012,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.05103880489981627,0.0,0.0
0.00025803420934113165,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.03427930611619696,0.0,0.0
0.0001035459267537497,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04468466267295203,0.0,0.0
0.00035348075252368566,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04238469793284713,0.0,0.0
0.0003232241812464372,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.03283405269594029,0.0,0.0
0.000682165902273183,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.052991480773956635,0.0,0.0
0.0002680884428188666,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.053394613935927406,0.0,0.0
0.00019925565316437953,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04056742344353455,0.0,0.0
0.00025319149097008934,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.08253761348091865,0.0,0.0
0.0002754583477088205,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.06229541463586389,0.0,0.0
0.00042587748725300743,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.05669078001545641,0.0,0.0
0.00028979552961809854,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.036436138113647154,0.0,0.0
0.0006923976782345137,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.05148352553379344,0.0,0.0
0.0007650419420256174,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.07530622031901507,0.0,0.0
0.00038409875775079617,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.06561498651478234,0.0,0.0
0.0003938388716249757,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.03410229700579507,0.0,0.0
0.00014856261522311256,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.15097484276616915,0.0,0.0
0.00028999630944952665,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.051303126196660595,0.0,0.0
0.0006053175419000032,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.0800753642536416,0.0,0.0
0.0003133385852954868,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04424950307405462,0.0,0.0
0.000594273885609462,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04558386888346846,0.0,0.0
0.0003592397148482107,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.04999008746167687,0.0,0.0
0.0002350742566592456,8.978450253872577e-05,0.028570975872948556,0.2754720397579118,0.0,0.0,0.03476022211879783,0.0,0.0
