x,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,SVM,GPR,NN,EN
DTLZ2_10_1000normal_noisy.csv,0.670112439912787,0.348410567792427,0.00777616968390679,1.8408635344601,236.731399813698,0.671682521876491,0.749115546662527,3.37303136639523,0.752580683395319,0.0189999999993233,0.6774551610982902,0.1700295706172842,0.6686759616738197,0.7317861232606124
DTLZ2_10_1000normal.csv,0.825300157104507,0.222609928512442,0.0080696937599808,2.15894212230413,267.537057355355,0.828640241138968,0.969522249667206,3.63747554302966,0.992378431669426,0.0219999999999345,0.9421183461337083,0.9749671047700161,0.9466518899006336,0.9699969566291774
DTLZ2_10_1000uniform_noisy.csv,0.745453945098824,0.296887855187937,0.00668870401216239,1.59377978088219,238.279310608475,0.74436226922624,0.815047440941064,3.01083901621185,0.830286008107495,0.0190000000002328,0.7966461052150993,0.34654854809979674,0.7876322141244734,0.8157073310927224
DTLZ2_10_1000uniform.csv,0.873290641240892,0.20977097216829,0.00346372867483398,1.8179674175323,524.858494471839,0.87536154323635,0.985055820204764,2.45412331303198,0.999981998717339,0.0189999999993233,0.9572060205085969,0.9940710197175983,0.9695049125945415,0.9731615954535411
DTLZ2_10_100normal_noisy.csv,0.689660568752898,0.412305620735762,0.00503141966663441,1.87384430468256,372.428544792011,1.51609322633392,0.746067935168508,7.65324459772277,1,0.0069999999996071,0.6812778351344435,0.3612390605050785,0.6749319495792722,0.7411368967231615
DTLZ2_10_100normal.csv,0.806307854435167,0.282348466710608,0.00283361677154522,2.12439390058268,749.711083698946,1.26756337481418,0.96508913646951,3.78100525013984,1,0.00600000000031287,0.7903732566543432,0.852161519246717,0.8966200102274973,0.9400158492311586
DTLZ2_10_100uniform_noisy.csv,0.737848940890544,0.394127926523711,0.00585828151394237,1.55273529445196,265.049620909569,1.26663384799991,0.810246277495082,8.02045535657113,1,0.00700000000051659,0.6406779742919978,0.6988889048483728,0.5305248847987571,0.7863210703932019
DTLZ2_10_100uniform.csv,0.852071829195178,0.253590706583008,0.00336809693199386,1.79014934287084,531.501729022714,1.19899179809958,0.980708465670474,3.73913974445271,1,0.0069999999996071,0.80414707268773,0.7837174904683369,0.8913212759666942,0.942606785244843
DTLZ2_10_500normal_noisy.csv,0.689433696077004,0.449862400462155,0.00412401834759756,1.84435509909822,447.22281610911,0.687023522965513,0.767536270765089,12.74097331041,0.581415500000162,0.0119999999997162,0.6674415344216286,0.12360804935217828,0.692902374605745,0.7193682793909952
DTLZ2_10_500normal.csv,0.832932166061779,0.305007803407072,0.00125397153916605,2.14578423951323,1711.19054339963,0.837800005961034,0.968118436934582,3.86573519720586,0.985880730492596,0.0359999999991487,0.8975861968457359,0.9646094832915862,0.916763000965806,0.9518346741197259
DTLZ2_10_500uniform_noisy.csv,0.776337402605906,0.327471284812758,0.012222860248128,1.59461173336895,130.461422367419,0.786099754720061,0.831593477342726,4.85277837093964,0.663220924351324,0.0109999999995125,0.7716354545017015,0.6158555064863496,0.7832998776641844,0.7959378734722482
DTLZ2_10_500uniform.csv,0.871213365868849,0.255947046964928,0.0007110259697878,1.79565359506555,2525.44023898515,0.873472917673651,0.984406250353863,2.48746581685306,0.999968447380769,0.0119999999997162,0.9467819887714246,0.9775424450964351,0.9455203754769284,0.9649535576396749
DTLZ2_20_1000normal_noisy.csv,0.661956711235987,0.590941840430156,0.0131178822907104,2.64726644952361,201.805931083732,0.641726327749403,0.734833614057739,19.4731527390894,1.01119114686297,0.148000000000138,0.6527497491405582,0.5551742788104407,0.6624443287943726,0.6872994787635154
DTLZ2_20_1000normal.csv,0.836554590196079,0.364294019062194,0.00204087340660619,3.19201557237026,1564.04388534726,0.82929778500852,0.968447282533988,6.28561783011206,1.00029773751953,0.152000000000044,0.8922024416970151,0.8345929746577436,0.9147731716122465,0.9518363234688686
DTLZ2_20_1000uniform_noisy.csv,0.762322579916283,0.461774090326551,0.0038096684742286,2.39481409933349,628.614829750614,0.749324520425449,0.824902624652216,6.40328554386154,1.00779473966003,0.144999999999527,0.7458765670962242,0.6972325218267125,0.7326917214549903,0.7607509287974473
DTLZ2_20_1000uniform.csv,0.879618713671948,0.317588135205875,0.00117193160421901,2.67925176367271,2286.18441044448,0.873268314526012,0.984996365740319,4.15796794457692,1.00000097973729,0.222999999999956,0.9276059935020065,0.8547931334689506,0.9289473011556993,0.9540986524319214
DTLZ2_20_100normal_noisy.csv,0.749740364361014,0.505326562846862,0.0130105760559902,2.62644573178393,201.870057135148,1,0.669384288532943,1206.50685513248,1,0.0160000000005311,0.6162284937528772,0.07279239907411739,0.5523521194550796,0.8726813588449867
DTLZ2_20_100normal.csv,0.847783289276947,0.0179240524876768,0.00667927626446372,3.24218384173922,485.409453564433,1,0.945576871233773,28.394164163314,1,0.0479999999997744,0.4565144744578158,0.5966478682143633,0.754548704793206,0.9630188000022794
DTLZ2_20_100uniform_noisy.csv,0.809592640441049,0.216096072455048,0.00280774889234473,2.52066360184217,897.752505117075,1,0.743531053830793,65.8042941769485,1,0.0159999999996217,0.6384174126723063,0.25721028211640684,0.734614813922024,0.8312425954466836
DTLZ2_20_100uniform.csv,0.897274574285861,0.146656058488345,0.00196603160958636,2.68207065143947,1364.2052540568,1,0.975610690974363,8.89325711728996,1,0.0160000000005311,0.7526984995799361,0.6167399849977737,0.8505086086561401,0.8707048517175506
DTLZ2_20_500normal_noisy.csv,0.675432945392478,0.454705358800428,0.00334219274115511,2.64436994451483,791.208092804636,0.37815066050271,0.765494333640507,96.6740006658338,1,0.100000000000364,0.7120499078230936,0.4935591725261077,0.6903397945843313,0.7594138991848892
DTLZ2_20_500normal.csv,0.828190001474396,0.441543584106772,0.00198251758539371,3.12384197834711,1575.69446110449,0.663161448711428,0.964882171815827,8.15736540458413,1,0.0559999999995853,0.8830142020363972,0.7795174794203332,0.9135615281714069,0.9356015955173291
