file,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR,GBR
DTLZ1_30_800_uniform.csv,0.0,0.0,0.9421694714052451,0.7871548319379391,0.4684130578271226,0.5424271378910828,0.89800594729296,0.9449836311345932,0.9436788510234231,0.9466760740105887
DTLZ7_30_100_uniform.csv,0.36958447592561405,0.6389344605286242,0.43315863893109263,0.0,0.7291780469502,0.4817458693856226,0.041521855684567344,0.35551858175952256,0.34612263318307745,0.3818728346216177
DTLZ7_20_500_normal.csv,0.8853333209813156,0.7127267098769383,0.5666873879430077,0.24747687804032859,0.7910131729682297,0.49020275758786513,0.11254629660220294,0.563948555461401,0.5693830924018273,0.688273224117802
DTLZ7_30_2000_normal.csv,0.8798278413871496,0.8847705130448078,0.574822795415528,0.0,0.7637056677555305,0.4706838635256505,0.013062662050961849,0.5398032133344679,0.5466666966029086,0.7396591642887866
DTLZ3_30_500_uniform.csv,0.0,0.0,0.925796253685574,0.7112408445110887,0.4446169442570924,0.4303664745128736,0.8665656124788123,0.9253963809343186,0.929196711081089,0.9152921714433319
DTLZ5_20_900_normal.csv,0.8650448881544135,0.8755373912229628,0.9341023617062405,0.8339523680521512,0.4231538152456944,0.3531007699700701,0.8637068460557548,0.9339778838699777,0.9336735633788753,0.9537016014756179
DTLZ7_10_700_uniform.csv,0.9668778505776079,0.9019383855185276,0.7221042687001771,0.9038231862783666,0.8517392496769824,0.7971418357873626,0.39125930640901996,0.7679415657497466,0.7697627081089513,0.9059292777490726
DTLZ6_20_1500_normal.csv,0.7426112880538588,0.964431819124714,0.9959091120093586,0.9463344102418343,0.5725303141439377,0.4848870716782513,0.9953216620790957,0.9973182962814793,0.9976159714800225,0.99814900069317
DTLZ4_10_100_uniform.csv,0.0,0.0,0.3315383600828269,0.0,0.0,0.0,0.32723366763194406,0.0,0.0,0.0
DTLZ4_30_500_uniform.csv,0.0,0.0,0.8772385141066233,0.0,0.0,0.0,0.8529221157866154,0.9644047226757186,0.0,0.9183168466995826
DTLZ1_20_1000_normal.csv,0.01605724117775298,0.0,0.8970842639115867,0.8408956876582026,0.3717384874167525,0.3885744227835066,0.81160626494285,0.9015202061633953,0.9017871015500324,0.9127652893128293
DTLZ5_30_2000_uniform.csv,0.9089362776189472,0.9152934565094418,0.926234735652697,0.7352810139890955,0.7428569443571558,0.47455584597875033,0.8937722240724918,0.9335453995782238,0.9345032285125849,0.9526959406608223
DTLZ2_10_350_normal.csv,0.8681774858971086,0.8795001851558673,0.9223252037417069,0.9233611226325538,0.18668549619700114,0.5276041685755146,0.9375783777919796,0.9417086353422333,0.9398144716779389,0.9560061386644316
DTLZ6_30_150_uniform.csv,0.10688925038111019,0.1409553921931388,0.9971972204795029,0.600866680719809,0.2749470321070081,0.43423806989437497,0.9931965307639159,0.997140576557652,0.9962533311448856,0.9980332782590254
DTLZ4_20_800_uniform.csv,0.04830896086084602,0.007202949175446061,0.9381157845673839,0.0,0.04039909771985295,0.0,0.9509693009706848,0.9349018771388677,0.8796970316374499,0.9293960445099257
DTLZ6_10_1000_normal.csv,0.9125783418184747,0.9594597144478391,0.9951112623472558,0.9793311997950751,0.49742851859653425,0.7291886147074496,0.9945902055131042,0.9969654164053796,0.997139127658131,0.9981431038899528
DTLZ1_20_150_normal.csv,0.0024968556450576385,0.0,0.8861393908760998,0.7521884476149605,0.010168442542227596,0.3323134145133704,0.7955348446285928,0.8859133700115375,0.8807480838207303,0.8502882217273228
DTLZ3_20_600_uniform.csv,0.0,0.0,0.8929694310314173,0.7604260900236298,0.4425695627745535,0.4704247256055285,0.7965515627551358,0.8952174725332384,0.8964812080477695,0.8984673789414983
DTLZ7_20_2000_normal.csv,0.9032637321831293,0.8990996512365605,0.64459987103325,0.7292625910728125,0.8284647142066682,0.5657814917398791,0.06284818390687152,0.6018230891922287,0.593463619022027,0.7955446897798003
DTLZ3_10_200_normal.csv,0.0,0.0,0.8102939771918676,0.5436017623564842,0.22074940237440188,0.4417316673183026,0.5692117516108811,0.8286172882444233,0.8426015592536573,0.7956215776867114
DTLZ4_30_700_normal.csv,0.0820587574857955,0.10652892963334448,0.9260609181382358,0.06326388310835163,0.04789769486574624,0.0,0.9337174932867199,0.915922019709366,0.898046918344473,0.9383149998823139
DTLZ6_10_200_normal.csv,0.5711000064035638,0.3463204767165281,0.9952174396815192,0.9475440744197872,0.25615267085321614,0.3734509350429026,0.9905051782774859,0.9955746126064245,0.9960904365391985,0.9972468737845422
DTLZ7_30_350_normal.csv,0.7356998474253946,0.47577513740454513,0.5139117500319363,0.0,0.6423825212667583,0.31779267331783745,0.0,0.46744095276803876,0.4950493547214412,0.6129168992793415
DTLZ6_20_250_uniform.csv,0.2944973217278377,0.2611487332689062,0.9965485391834725,0.8691222720665377,0.38963344220833707,0.5657724619037323,0.9946048563304573,0.9972059601671666,0.9978590810261585,0.9982729158473901
DTLZ7_10_800_normal.csv,0.9503615742475626,0.9007583606780843,0.7286181009715774,0.9000939457850359,0.8492445819253225,0.7883554198245357,0.46096845765241357,0.7311654843018167,0.7581008803226148,0.897471033021527
DTLZ4_10_2000_normal.csv,0.11600236687543375,0.3583935465200133,0.9659981014573564,0.28967825999817254,0.07815224207385474,0.27270159637799474,0.9376947473322381,0.9751332792127695,0.9647049332473566,0.9725797217104423
DTLZ5_20_400_normal.csv,0.7912462725238276,0.834109081327463,0.9211667992750289,0.6931563651707962,0.2343763014504353,0.2222782668104304,0.8595493097417926,0.9347259564882274,0.9337562957283007,0.9486460220217203
DTLZ2_10_1200_normal.csv,0.9022013668939423,0.9462386634870918,0.9467674826712106,0.9768197578514148,0.4738969701980704,0.6799322290874295,0.9177225974783161,0.9541055433638923,0.9564978818647893,0.9756514045971059
DTLZ3_30_250_normal.csv,0.0,0.0,0.9420651406015982,0.581297496189719,0.10699580998277303,0.10495223726359015,0.8784815402401409,0.9386384841667391,0.9454472853374664,0.9354836081726331
DTLZ4_20_700_uniform.csv,0.056719226191106475,0.09339792588615303,0.9852264804598291,0.0,0.030531292034488122,0.0,0.9822441538797599,0.9842760791300923,0.8963562950550907,0.9639639041713237
DTLZ3_10_600_normal.csv,0.0053656320264279245,0.0,0.8108872095241173,0.24102094214925418,0.27866165363461337,0.5140790343587309,0.6844890127636899,0.8133111912779631,0.7938446633747627,0.8170910946251153
