files,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,numsamples,dimensionality,is_uniform,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR,GBR
ZDT1_30_100_normal.csv,0.929002312039492,0.741832871340249,0.182381464796081,2.22704719326447,12.210929415193,1,1.00503148993124,507.775239044805,1,0.076000000000931,100,30,0,0.447258646066598,0,0.629321475212368,0,0.037040728766606,0.172530641954482,0.088249002923684,0.639257236513058,0.590473644793349,0.618283573215451
ZDT1_30_100_uniform.csv,0.957326256813856,0.793500561308195,0.190414010620382,1.86526615009739,9.79584508524463,1,1.00557290429518,891.891681813252,1,0.069999999999709,100,30,1,0.531915786347219,0,0.665972789618296,0,0.402607968287601,0.479670102792476,0.217763093213463,0.611335007658879,0.77043253466743,0.628974145715558
ZDT1_30_1000_normal.csv,0.95796493993302,0.857863808437574,0.229475441879614,2.26126801593339,9.85407413277663,0.837410747178244,0.994571835037503,303.682495925554,1,1.74700000000121,1000,30,0,0.955005929243327,0.983392033387595,0.780704644987758,0.156071596756834,0.658352727359024,0.396825582282175,0.48702233545287,0.777926563233524,0.777456365361858,0.861577461804674
ZDT1_30_1000_uniform.csv,0.973521937561286,0.989731586859171,0.232408069776107,1.87563423920435,8.07043508003515,0.897905158282764,0.994065063108282,1030.32257803,1,1.77800000000025,1000,30,1,0.963889747051368,0.971186073778378,0.775401931178326,0.097033723370008,0.696425397751261,0.519410869974697,0.518330111607076,0.764051749896303,0.777885709731335,0.836078227638916
ZDT1_30_1200_normal.csv,0.957987350117016,0.850765535193306,0.234091175329426,2.26672104962269,9.68306919913935,0.931634449804194,0.994516569573992,2539.64962980272,1,2.24300000000039,1200,30,0,0.957064828653555,0.985573833046684,0.720616782883549,0.234334262339542,0.643685187016057,0.442890884965254,0.453866443856162,0.740210439862312,0.737732467284982,0.84458025088884
ZDT1_30_1200_uniform.csv,0.973227375792475,0.979717899021985,0.231585470320455,1.87802335489742,8.10941788489028,0.956691659652756,0.993832808183658,4352.31280342781,1,2.37900000000081,1200,30,1,0.965496164786857,0.964147027918737,0.749169833748534,0.315843291873583,0.707569543380886,0.552553463636146,0.508929389768618,0.760111612147111,0.757192743700284,0.855020493220599
ZDT1_30_150_normal.csv,0.946913432596243,0.688977645600815,0.209610759709538,2.24809102009747,10.7250745296315,1,0.987238826700454,467.507227181352,1,0.100000000000364,150,30,0,0.528424411597439,0.23552697115066,0.806044697524023,0,0.359961437780813,0.21186237812243,0.758827106947365,0.811730178010867,0.773240390381138,0.854393443978207
ZDT1_30_150_uniform.csv,0.965784746613475,0.798625061636914,0.20459737942709,1.87248306354951,9.15203835353517,1,0.984005345969658,249.557516421482,1,0.092999999998938,150,30,1,0.684256072022415,0,0.713668560283179,0,0.291943555904029,0.39660974467893,0.459182018354904,0.689330035039377,0.734671056456629,0.718798302927893
ZDT1_30_1500_normal.csv,0.9583730211377,0.957957510525566,0.236324538526457,2.26334427126658,9.57727151559927,0.952182360734598,0.994788556013322,5895.26480296811,1,3.80099999999948,1500,30,0,0.957646211955323,0.98122607454537,0.73264020897846,0.416062967843389,0.699681116764207,0.460916031239176,0.527591879193497,0.750005449027216,0.771991622390422,0.854587902782421
ZDT1_30_1500_uniform.csv,0.973830894587143,1.05424140117109,0.231375833157308,1.87292291975483,8.09472145036631,0.96895166059711,0.994390767849853,5726.95073365019,1,3.15600000000086,1500,30,1,0.973051810609952,0.968844172498096,0.740793193295878,0.378468323187292,0.789547769642747,0.565204170608647,0.567393706961292,0.763547413443895,0.765884515759899,0.866316915457128
ZDT1_30_200_normal.csv,0.954811972556225,1.03781270124519,0.178015870842842,2.25016821277862,12.6402674218027,1,0.993906953058652,913.350181261849,1,0.110999999998967,200,30,0,0.660446224200321,0.041246184682302,0.678597933139232,0,0.181469926770064,0.112106008617662,0.52263883775917,0.7029571063566,0.715260295584304,0.676782045935437
