files,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,numsamples,dimensionality,is_uniform,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR
DTLZ1_10_100_normal.csv,0.830310879546176,488.874567949162,2.1973078315566,611.468682604985,278.280846144263,1.24044826172206,0.833559641820297,44.6839941958019,1,0.010000000000218,100,10,0,0,0,0.832572125535134,0.286847090224438,0,0.235498541048254,0.723275799157275,0.856578016202551,0.825524858877322
DTLZ1_10_100_uniform.csv,0.85322306800803,494.625846223144,1.96552156707419,506.012163564534,257.444218390219,1.21070233792959,0.852655801203915,7.24893146908555,1,0.007999999999811,100,10,1,0,0,0.906838495962053,0.640862914555866,0,0.464174964232244,0.750435999347063,0.872523990050786,0.892434820722333
DTLZ1_10_1000_normal.csv,0.814414730807699,488.960747747281,0.074941179064863,588.606190097402,7854.24245311052,0.81386050709092,0.819027430130092,75.6273302010762,0.815954371286906,0.052999999999884,1000,10,0,0.057058233476975,0,0.814566102036875,0.306782325848675,0.289767262624136,0.566864500442348,0.595271971397532,0.824355953020856,0.832495396485697
DTLZ1_10_1000_uniform.csv,0.833981922891006,489.053416705661,1.3747850636928,487.567970689504,354.650325760633,0.834244247894987,0.83380220860899,43.7358142902433,0.820057130942587,0.052000000000589,1000,10,1,0.057295123736695,0,0.85425199351649,0.346589800296877,0.362066762325208,0.686781339995008,0.71942809787693,0.852875494477881,0.851348765495919
DTLZ1_10_1200_normal.csv,0.821183160854012,491.545516786894,1.01596578465591,602.258258493141,592.793839703092,0.822411085177956,0.82910267253869,33.2913790648116,0.836396703034757,0.061999999999898,1200,10,0,0.060886404518264,0,0.850256058523041,0.229451483421368,0.322486114152186,0.562411450843267,0.703862439765102,0.844539821115917,0.829703961444676
DTLZ1_10_1200_uniform.csv,0.840157497048995,494.336380531856,0.395228345502799,498.693899543537,1261.78677520994,0.841833137376772,0.841293302285754,548.744121586601,0.83617132915379,0.062999999999192,1200,10,1,0.081085288451044,0,0.82665165626861,0.390811407817943,0.439724395722833,0.671828114368139,0.717721801594474,0.841546432620029,0.830930957088384
DTLZ1_10_150_normal.csv,0.835058526036252,535.741728769908,1.39147699478937,592.074762668835,425.500935255101,0.722180596408335,0.848573003093197,52.3535333230044,1,0.011999999999716,150,10,0,0,0,0.824698448459606,0.587050929901201,0,0.216844985345319,0.378572079738459,0.733081077672174,0.821939468634012
DTLZ1_10_150_uniform.csv,0.85293619900758,506.405812764076,0.049585101407437,487.233472782588,9826.20704511676,0.756400044985654,0.857181081254873,10.8602760376413,1,0.010999999999513,150,10,1,0,0,0.793813147716056,0.440373024292947,0.058762049418644,0.235051928470043,0.737917623391718,0.845010912743756,0.893455584961424
DTLZ1_10_1500_normal.csv,0.81595845815444,494.829867662454,1.05247599710649,589.317724023579,559.934597695104,0.815334306432937,0.820673415152004,30.1980865234336,0.834964327560985,0.077000000000226,1500,10,0,0.091584275374333,0.02677789579869,0.818476657695235,0.093620894881081,0.381646107619694,0.59419249095883,0.691229694770076,0.835758562779139,0.836322451708481
DTLZ1_10_1500_uniform.csv,0.835219827650882,493.674889949387,0.297568810352495,487.749994072546,1639.11665841176,0.834946636164908,0.835686461939477,48.8628363523023,0.837570356633492,0.078000000000429,1500,10,1,0.145552590384322,0.026368406026179,0.823068508845388,0.20546845860788,0.472803220207335,0.681669326244805,0.681578159224106,0.81241039283102,0.803323895510396
DTLZ1_10_200_normal.csv,0.784146012216594,471.760273113291,1.63844286349848,566.067624561214,345.491220458258,0.74823956307056,0.776901902103361,10.189674087716,1,0.01299999999992,200,10,0,0,0,0.771672976730439,0.316221352667922,0.044728376988162,0.452966946102409,0.597287638584217,0.729680371008365,0.707492930722573
DTLZ1_10_200_uniform.csv,0.807688725075133,466.48592604852,0.178675449438618,468.034946538474,2619.46981529358,0.773690322022422,0.798872754073687,4.02834110246237,1,0.014000000000124,200,10,1,0.010690694984874,0,0.741786683939355,0.525708653240451,0.055623495776079,0.541672849202926,0.677244347027668,0.739064560255648,0.739517728705323
DTLZ1_10_2000_normal.csv,0.812558405579525,484.769659480262,0.015577124747103,580.568639233997,37270.5906038249,0.81175936347068,0.816790712254384,33.6380769435923,0.827945899897245,0.104000000000269,2000,10,0,0.108614749649382,0.145505411581793,0.819412051350591,0.11732777198502,0.447747699069799,0.619696847475025,0.671956719954845,0.825881703720919,0.814970345779561
DTLZ1_10_2000_uniform.csv,0.832810383375932,491.45059893818,0.227447968256421,481.169646279741,2115.51525374489,0.832047354321254,0.834171601251862,9.70103479995958,0.828499740628637,0.102999999999156,2000,10,1,0.169720601248779,0.14290678568144,0.819780857336485,0.324895564424681,0.533562439345213,0.67413072733685,0.696556005729707,0.805441841952738,0.797410647114653
DTLZ1_10_250_normal.csv,0.840240615352443,447.577293174099,3.41312901267974,604.479467950153,177.104195506387,0.830208087438552,0.85792850967741,11.1836708166385,1.00575235087164,0.015999999999622,250,10,0,0.005966854395515,0,0.86353693571678,0.679015212924813,0.087410252555163,0.421999823641143,0.639602533015695,0.838436120741632,0.867363101694454
DTLZ1_10_250_uniform.csv,0.855916430990689,448.104888760651,0.301231995755615,498.68565000682,1655.48699020471,0.841760271486357,0.862498137082721,74.8815761638132,1.00501860544464,0.015999999999622,250,10,1,0,0,0.795395004529493,0.598150953685058,0.186648813925517,0.567971160874047,0.682841924591469,0.804440480554145,0.823505666503575
DTLZ1_10_300_normal.csv,0.814020117094415,483.959546655627,0.614522907466815,593.810614161176,966.29532755578,0.810223915441222,0.82279940511207,5.32892033695696,1.03221180506597,0.018000000000029,300,10,0,0.009063382042449,0,0.777122547484576,0.446766990518244,0.095303571365898,0.341962342919952,0.578832140366002,0.76278493569969,0.79804904380584
DTLZ1_10_300_uniform.csv,0.834246512891775,483.985406124528,2.46710533685394,490.018225620632,198.620714851804,0.825914956407199,0.84289836955587,12.0892037324416,1.03225113335317,0.01799999999912,300,10,1,0.027988044550698,0,0.826590454513815,0.597660205541586,0.198842952161492,0.570582374878603,0.677082883562891,0.832277289976827,0.828910565635644
DTLZ1_10_350_normal.csv,0.818988946245489,476.067303348191,3.95606487176565,586.423026298042,148.233925708178,0.822038999581388,0.81947950468801,27.880530844318,1.1146476235823,0.020000000000437,350,10,0,0.020537070881548,0,0.823810011713016,0.330708384878428,0.068593300566405,0.57760913319176,0.637404006722022,0.809794581280018,0.807215044504391
DTLZ1_10_350_uniform.csv,0.834362284516478,482.907733846783,2.96542324877433,484.81638556032,163.489776968837,0.835637269518896,0.832752772390029,13.9828506831086,1.11609635584741,0.020999999999731,350,10,1,0.018996725269683,0,0.842200443656953,0.498473629863654,0.057001930011527,0.630760512141898,0.650386076046757,0.813016530437645,0.813151162975114
DTLZ1_10_400_normal.csv,0.802211348177336,477.880479716091,2.18719575929679,586.343509922176,268.080032356452,0.798017566559097,0.803833476394105,14.5645419798709,1.67111512526341,0.023000000000138,400,10,0,0.01061080867198,0,0.8067532998419,0.296380990518998,0.11576940587732,0.483979036307741,0.672707780239961,0.814689102458374,0.806558752669249
DTLZ1_10_400_uniform.csv,0.827794424107387,487.753769968784,0.205531077669232,486.857296818018,2368.77703527412,0.828865782750306,0.826398872075701,21.0279569015383,1.67148801348806,0.023000000000138,400,10,1,0.029241864553423,0,0.779869308806314,0.536245876215622,0.229330463730522,0.648562191812156,0.71395649505096,0.798037116166812,0.799185592447145
DTLZ1_10_500_normal.csv,0.793739959655437,452.924052407399,0.827613959688887,576.687849844505,696.807784708334,0.796011782730365,0.798935534301375,16.4538728564039,0.617172474156556,0.028000000000247,500,10,0,0.031813796778263,0,0.843718074069252,0.413226726974675,0.164090266870136,0.553834601833747,0.645950971341974,0.848134535261083,0.848203122663173
DTLZ1_10_500_uniform.csv,0.815841367570669,461.899629637998,1.04175704091218,478.878510120472,459.683487909195,0.817718227749891,0.819282982511605,20.609287151083,0.628810997810544,0.027000000000044,500,10,1,0.010362682679289,0,0.800641314237601,0.527073122862579,0.222305871322186,0.588966460219658,0.659584774009102,0.810577270042698,0.778532724785054
DTLZ1_10_600_normal.csv,0.807285808922702,490.290980043914,0.488584684078659,593.158799131215,1214.03477935407,0.805299888808519,0.813621286057135,17.9648294179706,0.758728360195586,0.032000000000153,600,10,0,0.035718742431138,0,0.866606474406129,0.324395388712757,0.224347501731516,0.494707290955541,0.741650514628818,0.865986910205827,0.855187113016432
DTLZ1_10_600_uniform.csv,0.826565647581587,486.923470595589,0.204024358822487,492.023158330757,2411.5902687818,0.823773968101493,0.826601918132677,36.3627556746138,0.763615805039527,0.032000000000153,600,10,1,0.044490748981516,0,0.797185325747715,0.49417507712803,0.291351795926461,0.619114436872881,0.651055279391847,0.804230914277049,0.796292586182471
DTLZ1_10_700_normal.csv,0.822431159026108,481.310500722751,0.192075052840014,602.208487278901,3135.27695749485,0.81942869366012,0.828320233686063,13.6131876598808,0.801430081605797,0.037999999999556,700,10,0,0.036287585249542,0,0.817419475028306,0.168806576233176,0.210855986958936,0.5244005458581,0.725320121412825,0.82268702233026,0.785632354560458
DTLZ1_10_700_uniform.csv,0.843511936391468,492.447883988184,0.939017130557926,498.862126663706,531.2598784724,0.839971944852638,0.843739234792029,10.4283162931913,0.805190757753665,0.038000000000466,700,10,1,0.064004250049775,0,0.807810446495881,0.373225305180041,0.288168732951869,0.625836089745352,0.680893906410729,0.83787612037245,0.83222692581156
DTLZ1_10_800_normal.csv,0.832479268595664,502.350302780947,0.498468044578677,596.931649404838,1197.53243141069,0.831018971053786,0.838645195346213,18.7348708596437,0.828306585762092,0.041999999999462,800,10,0,0.011447291115016,0,0.804002382313404,0.418116149529068,0.222370643749648,0.528370510565409,0.69709062557389,0.814676606740136,0.805511133506544
DTLZ1_10_800_uniform.csv,0.854099206642737,511.874573744739,0.277253942445376,494.768052792556,1784.53027007915,0.852665844225821,0.852820898405857,4.05876479360054,0.832647354121947,0.042999999999665,800,10,1,0.076212808950172,0,0.811004276840792,0.413169986526549,0.340957951494384,0.682041967846889,0.696926139146499,0.820505250785527,0.814272850463567
DTLZ1_10_900_normal.csv,0.79877302024415,480.039198525588,0.181542021368054,581.564142205746,3203.46847425862,0.796685798042298,0.802762376893224,13.8861218102411,0.803821649716928,0.046999999999571,900,10,0,0.052123529931002,0,0.785566373660794,0.29363937695674,0.259806542695166,0.616822164768107,0.611581089991253,0.801476346020592,0.814366038247443
DTLZ1_10_900_uniform.csv,0.81985711672663,489.004479883717,0.01953107424633,482.150705256245,24686.3382513043,0.816533020289229,0.821510279791551,5.94782871941531,0.802879859841663,0.047999999999774,900,10,1,0.046957580060939,0,0.803071671138586,0.141748715369982,0.346692344485195,0.637546495626037,0.614217348830107,0.829826246451263,0.803865103754498
DTLZ1_20_100_normal.csv,0.905415920649854,1095.59152866955,0.583873729325275,1224.93444083655,2097.94409187084,1,0.813794809203113,151.692463424367,1,0.023000000000138,100,20,0,0.001585851088027,0,0.91051194714368,0.473887013835062,0.041668913303771,0.061997693465155,0.842376526807675,0.901105666751548,0.894826718514032
DTLZ1_20_100_uniform.csv,0.919870731447266,1123.43547580591,1.56872024845206,1017.60340840267,648.683797768784,1,0.830807010837962,255.211230053621,1,0.023000000000138,100,20,1,0,0,0.868347311349089,0.758174700746955,0.085967645246844,0.442008367903025,0.862402456595533,0.903271981615361,0.905712175172222
DTLZ1_20_1000_normal.csv,0.898386518377864,1037.04662565902,0.068480277774006,1236.74275747478,18059.8385064412,0.895492543705068,0.902046231535036,716.79141188853,1.00365131808533,0.519999999999527,1000,20,0,0.016057241177753,0,0.897084263911587,0.840895687658202,0.371738487416752,0.388574422783507,0.81160626494285,0.901520206163395,0.901787101550032
DTLZ1_20_1000_uniform.csv,0.92087167438119,1019.11702733209,0.554481025028499,1024.64220038214,1847.93014392058,0.917757471966193,0.921059225930382,72.771064866828,1.00355701471154,0.516999999999825,1000,20,1,0.021876802598863,0,0.902774394874042,0.815096486256189,0.512835256753645,0.584143064538267,0.799403022272333,0.903088067453505,0.899583404350737
DTLZ1_20_1200_normal.csv,0.902017004818814,1008.75595889073,0.048399203651564,1258.43183053808,26001.0854640874,0.90086077225681,0.912035049294951,101.785935563553,1.02032709226433,0.649000000000342,1200,20,0,0.013802955222891,0,0.907279146687944,0.826625770333094,0.399972785584292,0.429233167255954,0.822232831506939,0.909394394016476,0.906234919360192
DTLZ1_20_1200_uniform.csv,0.923780007237882,1017.54577347145,1.4243352984227,1041.60970045744,731.295293749243,0.923089206008339,0.924779439747733,16.3733696698086,1.01932831124304,0.646999999999935,1200,20,1,0.034108673688342,0.005183530682263,0.911350629243183,0.835384658608457,0.577974602835478,0.61799838112661,0.849433795041348,0.912117390542757,0.902023228430167
DTLZ1_20_150_normal.csv,0.896997734126858,1007.0118097382,2.35028268484701,1247.5434951741,530.805721038324,1,0.893853382933763,70.732599210072,1,0.033999999999651,150,20,0,0.002496855645058,0,0.8861393908761,0.752188447614961,0.010168442542228,0.33231341451337,0.795534844628593,0.885913370011537,0.88074808382073
DTLZ1_20_150_uniform.csv,0.928485345096673,997.208995314891,0.202381700976783,1051.30992013238,5194.68862579124,1,0.920086115174417,44.7170795117178,1,0.034999999999855,150,20,1,0,0,0.907976051686663,0.728695576227928,0.038064904417478,0.440890378832503,0.805064663590909,0.907527722606429,0.90496045326199
DTLZ1_20_1500_normal.csv,0.89676598076178,1022.0048535908,1.59186281381758,1230.98318431973,773.297280164239,0.894393235241134,0.901936471218183,136.79258119976,1.18362988054033,0.850999999999658,1500,20,0,0.013108821872295,0,0.896303768094978,0.833336831983441,0.457832246093926,0.512320994777285,0.836503158848826,0.911854386469222,0.908479891514261
DTLZ1_20_1500_uniform.csv,0.917614687617151,1026.80361097805,0.391530346672694,1019.37828258729,2603.57413224844,0.914750043379376,0.918351649337101,61.9085600856542,1.17992346219799,0.847999999999956,1500,20,1,0.039933715238423,0.007669847195692,0.916269955188779,0.877455697498183,0.597718640162846,0.592693482675721,0.832251135308278,0.921153497620649,0.92455915858523
DTLZ1_20_200_normal.csv,0.880376974590981,999.743193355573,0.94254846742166,1218.4578937374,1292.72704359755,1,0.880611103277477,65.5769276848693,1,0.049999999999272,200,20,0,0,0,0.829861431537568,0.648581644180748,0.050208355497965,0.281326156167682,0.726126720250783,0.857682249939186,0.853915093510375
DTLZ1_20_200_uniform.csv,0.89789872714087,1041.72847408557,0.320000610026094,1010.44493291205,3157.63439585211,1,0.895239246025647,21.2834652682714,1,0.050000000000182,200,20,1,0,0,0.896132740855812,0.730168914447516,0.171898328797085,0.482514687315123,0.809272275067505,0.900382247116897,0.894833360186621
DTLZ1_20_2000_normal.csv,0.898414026363928,1009.69269559073,1.0642145811901,1242.9401517296,1167.94129088105,0.899293274005785,0.902817450900526,218.59798404802,0.846757066441687,1.1850000000004,2000,20,0,0.033270764909962,0.074483842622526,0.903233967943281,0.826579041671953,0.534420513315435,0.482276336639194,0.833193226192912,0.904194192898925,0.905080615585374
DTLZ1_20_2000_uniform.csv,0.922314730586754,1027.77251881369,0.159969045567094,1030.2935712848,6440.58084882854,0.922581296846756,0.922406154328442,14.2336434527171,0.84931981513175,1.18199999999979,2000,20,1,0.049768568232116,0.120000060348512,0.917713365262081,0.847659983077426,0.670846706317928,0.631996099562321,0.858272902470123,0.921075567556887,0.917936974921113
DTLZ1_20_250_normal.csv,0.899363421269108,1036.5473124826,0.159135483458461,1243.71641238898,7815.456272602,1.00325998258679,0.90374151260985,959.321861222338,1,0.067000000000007,250,20,0,0,0,0.942525771494576,0.748903720104432,0.084678414591692,0.177711670702632,0.902066673638803,0.923500605485172,0.933685818268127
DTLZ1_20_250_uniform.csv,0.920052798265023,1054.76422258647,0.058048753842189,1029.02261098236,17726.8682421651,1.00210139946437,0.91554011731291,7.21390187713118,1,0.065999999999804,250,20,1,0,0,0.883592668408094,0.748957374358943,0.174999855930628,0.464032034719738,0.758122557762548,0.87509852072506,0.900746600893453
DTLZ1_20_300_normal.csv,0.882500180695611,962.393728547204,1.44597781683797,1236.20545878595,854.926987392694,1.02351471461731,0.879403476640731,35.1130335651343,1,0.086999999999534,300,20,0,0,0,0.909869537581374,0.738547394988413,0.147259200242587,0.257351574541646,0.850713858832105,0.897938277441222,0.902659981264039
DTLZ1_20_300_uniform.csv,0.907224992716116,999.806259077409,0.761607269418303,1025.71935020868,1346.7825103509,1.01938841119995,0.902401030896709,139.869398750752,1,0.08600000000024,300,20,1,0.007205265078614,0,0.925378475189682,0.824447327232744,0.255639290337351,0.538352753808901,0.876201030247275,0.932757127041394,0.930738487957288
DTLZ1_20_350_normal.csv,0.890200372084042,998.942848922289,0.902358961709562,1236.71388777524,1370.53427765844,1.07179375403365,0.892744973033639,43.3939317417991,1,0.108999999999469,350,20,0,0,0,0.903718205434883,0.790317283621517,0.166248249023972,0.335670003766263,0.788407311054847,0.91087492867191,0.910695247042833
DTLZ1_20_350_uniform.csv,0.91072615092246,1020.48792089651,5.01926360396539,1021.77253897839,203.570208620076,1.0604491090028,0.909383435806711,366.576291800852,1,0.109999999999673,350,20,1,0.009391611287145,0,0.903664617586538,0.811009573093329,0.27393351118005,0.53340837334303,0.826849588343027,0.892235164724237,0.881396587653993
DTLZ1_20_400_normal.csv,0.887230060088596,1007.74965655586,0.879705957634313,1224.77021566459,1392.24954092413,1.46993301545399,0.889670905824843,138.583986168835,1,0.134000000000015,400,20,0,0,0,0.932816248401461,0.798213108021881,0.174730820444578,0.42793057525897,0.856252541648773,0.935091512753612,0.931481786459675
DTLZ1_20_400_uniform.csv,0.909652374207867,1032.98429450678,0.168359487236732,1015.42534273915,6031.29267857268,1.38920530581246,0.911544327150136,62.8909141920586,1,0.134000000000015,400,20,1,0,0,0.882112474540962,0.715407187099673,0.209678060229943,0.475593091729923,0.809272197704074,0.880112738082833,0.88201313246521
DTLZ1_20_500_normal.csv,0.895590545500446,1013.59353236198,0.071668743483033,1245.52306087124,17378.8879271492,0.752853120082794,0.898879144662289,322.640797596733,1,0.188999999999396,500,20,0,0.007634017524622,0,0.904166654816408,0.770772575047969,0.195560151511146,0.357314805426394,0.839965114485406,0.911189717214012,0.912035175263289
DTLZ1_20_500_uniform.csv,0.920207216173637,1009.3821184567,0.195359607258404,1030.73128019768,5276.07162331322,0.807067024750178,0.919759441023842,41.7350436089515,1,0.188000000000102,500,20,1,0,0,0.902332596797036,0.760659962103544,0.284208510149314,0.464436568183771,0.830346894711916,0.901900741014556,0.901652524438532
DTLZ1_20_600_normal.csv,0.887998222853433,1020.9638645405,0.20073633683397,1226.72398789953,6111.12072307145,0.847783885935114,0.895781035879869,92.4114651691267,1,0.25,600,20,0,0,0,0.881057577471775,0.767713975920483,0.266586537993533,0.423073076091613,0.737762257132111,0.875019595595459,0.873715560102528
DTLZ1_20_600_uniform.csv,0.90593761536852,1016.61321456965,0.329895290862811,1014.94816012457,3076.57668428691,0.863996171664523,0.906629306122327,37.2592168564867,1,0.273000000000138,600,20,1,0,0,0.901484062790857,0.797174291063188,0.34404904818394,0.492672678041232,0.798616870596095,0.900653308372044,0.90929926211991
DTLZ1_20_700_normal.csv,0.895168995400482,1017.95273545363,0.136456889479339,1235.65878622206,9055.30523916236,0.86630501142936,0.898949549070197,139.621304302596,1,0.340000000000146,700,20,0,0,0,0.914570013565763,0.775094457540886,0.26709704369929,0.342070907680902,0.859332721122435,0.919077950647142,0.92348903648312
DTLZ1_20_700_uniform.csv,0.919844460690515,1043.90214805475,0.228843925084557,1023.51318740498,4472.53815903917,0.898077062861233,0.920037739746861,24.5845954602431,1,0.339000000000851,700,20,1,0.008708211690144,0,0.902996638455166,0.809822239683536,0.359880094034123,0.516652851108184,0.853399219008794,0.903332899767784,0.906863864260089
DTLZ1_20_800_normal.csv,0.887401209751878,1038.14801667414,0.036911391399257,1231.63813799988,33367.4264586154,0.874990302445976,0.891803088554787,89.8599060702069,1,0.382999999999811,800,20,0,0,0,0.89272163389568,0.819781818554178,0.2868761572418,0.430591903186001,0.801625873183099,0.887907039854859,0.884805555316537
DTLZ1_20_800_uniform.csv,0.910161384774952,1047.85663744969,1.25188619049786,1020.63448959068,815.277376919368,0.89675168846741,0.910468012339806,24.9354133101627,1,0.381000000000313,800,20,1,0.022577027897576,0,0.897254852579237,0.789282473644916,0.387100262305407,0.546923210035644,0.84488258736212,0.897299842271379,0.893357207942974
DTLZ1_20_900_normal.csv,0.891735318027485,1050.74365052358,1.47664755060907,1234.91066934745,836.293446488356,0.881517387022894,0.897841963395653,64.5548843963632,1.00090774638656,0.45299999999952,900,20,0,0.01196343727595,0,0.909966184104597,0.793789819430097,0.310494048892569,0.422564323283722,0.857375765700354,0.920378102151642,0.904225139240956
DTLZ1_20_900_uniform.csv,0.913013776029539,1053.91347046117,0.496922934238197,1022.6165495666,2057.89767206924,0.902539489621412,0.91315876909049,86.3118779071515,1.00094674583028,0.449999999999818,900,20,1,0.014663330592,0,0.885016943960434,0.789292162158592,0.412683700281913,0.573790770669228,0.813894175357402,0.891874847941148,0.894782248501365
