files,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,numsamples,dimensionality,is_uniform,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR
WFG2_30_700_uniform.csv,0.784836282682717,5.16329011645683,0.000331824128206,0.717975124904751,2163.72187515675,1.04143274737069,0.83222651077081,385.380942392206,1,1.15599999999995,700,30,1,0.785685455001762,0,0.888142448097414,0,0,0.415657084269303,0.782856089471631,0.898290969488842,0.927658729245579
WFG2_30_800_normal.csv,0.730517760928898,5.20483151999309,1.57465075184976E-05,0.834575127149999,53000.6495833833,1.18625280858834,0.744648768946833,58.9486388355295,1,1.1880000000001,800,30,0,0.693075322477542,0,0.883962984522034,0,0,0.252457014771222,0.768472736833394,0.903282446602206,0.931196284698649
WFG2_30_800_uniform.csv,0.76096811179422,5.0973753377209,0.001006929356257,0.696156452997116,691.365733525452,1.14650703242523,0.806279715636836,155.365612962348,1,1.31099999999969,800,30,1,0.734848189332648,0,0.857149452409407,0,0,0.409064144294383,0.74989687965746,0.84895334481796,0.917056201625661
WFG2_30_900_normal.csv,0.751032787226233,5.30468235012811,0.000386036772788,0.870450313004164,2254.83781432711,2.04133047568898,0.770595717218681,233.359243026875,1,2.06700000000001,900,30,0,0.769324475432007,0,0.868840333192179,0,0,0.204824225249357,0.791909450716516,0.891488753101278,0.918034413711348
WFG2_30_900_uniform.csv,0.773702106761535,5.20070729095165,0.001003163444783,0.724022353090214,721.739171074436,1.81316995658001,0.825543845252361,475.874730972556,1,2.35500000000047,900,30,1,0.790224323969291,0.311873966797065,0.873829952469691,0,0,0.411661580331946,0.861724129256606,0.911536628500018,0.928920245740925
WFG3_10_100_normal.csv,0.969966138917791,4.78701405277586,0.006509959331136,0.601506781204293,92.3979322462692,1.02661835550215,0.977268701936677,9.19741980722356,1,0.009000000000015,100,10,0,0.873425285570801,0,0.85284717677746,0,0,0.605749161066759,0.695598402026192,0.851613357885963,0.916240733838568
WFG3_10_100_uniform.csv,0.990013247479001,4.70678043419465,0.011213351989837,0.496303732456217,44.2600689701005,1.00321072073089,0.992338667523115,54.6916499078508,1,0.021999999999935,100,10,1,0.827008430722042,0,0.847187612360418,0,0,0.71987700528159,0.658934883066633,0.857034433771726,0.891346360902397
WFG3_10_1000_normal.csv,0.964582814746983,4.79544121111268,0.012682654338766,0.60387044610003,47.6138850724835,0.972737124126186,0.972864559227634,83.8544817571133,0.998184015697172,0.097999999999956,1000,10,0,0.924049278023221,0.895127133666049,0.931294247404175,0.954041538614625,0,0.715269567486351,0.874343253469509,0.953334737997414,0.95590023377476
WFG3_10_1000_uniform.csv,0.989650445123186,4.71015591341573,0.015854419128125,0.50006187800488,31.5408514158544,0.996483867248884,0.992042072706165,21.2550992885403,0.999448717256827,0.052999999999884,1000,10,1,0.926190637957082,0.735810633679734,0.906803434058497,0.929100749578076,0,0.821786985936259,0.875799910471605,0.940691530655942,0.954233706919465
WFG3_10_1200_normal.csv,0.966278753381494,4.78561005747115,0.014347364772834,0.605895042685726,42.2304062299261,0.973283435811703,0.974023110293219,83.0215866732354,0.998264622792424,0.131999999999607,1200,10,0,0.899725062051076,0.924458682585343,0.923557863091466,0.96811359487474,0,0.730953463417522,0.875461458200473,0.953533649074093,0.960433159575295
WFG3_10_1200_uniform.csv,0.989462081727711,4.70794076191377,0.013670739875237,0.501934510269761,36.7159725699228,0.996611445866317,0.991608956507718,19.4767607349294,0.999457350137321,0.122000000000298,1200,10,1,0.926454575187654,0.948419096456636,0.912845946135318,0.948426743781658,0,0.823941503355338,0.875521330198151,0.945338633643186,0.953905180913903
WFG3_10_150_normal.csv,0.964537220075989,4.79304789693808,0.013307008034882,0.616020172999733,46.2929135824474,0.948166960701573,0.969694546128632,26.6834052740036,1,0.019000000000233,150,10,0,0.867007685280404,0,0.885316980507998,0,0,0.414086526640525,0.712284681392017,0.84633390715444,0.90107159346622
WFG3_10_150_uniform.csv,0.988321886648284,4.70581586529424,0.014488396603028,0.501102294170592,34.586456175963,0.994513286582164,0.990923828183639,18.3357653905876,1,0.023000000000138,150,10,1,0.888830747124896,0,0.892329883405239,0,0,0.76863114739248,0.782331820735686,0.881624422714078,0.930388409440207
WFG3_10_1500_normal.csv,0.964843706009547,4.78990800651277,0.009463184107869,0.604109610340414,63.8378798778796,0.973367015687482,0.972197854083306,24.0471070380546,0.998224677087063,0.078999999999724,1500,10,0,0.918404883503787,0.93781379228293,0.901031359911968,0.979208946917613,0,0.759377538806592,0.861374195465024,0.932519675079771,0.949787420138307
